"term","estimate","lower95","upper95","num_boots","Macrogroup","resp"
"Intercept",173.508247747517,126.430737146912,223.321431821779,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatCan"
"Slope",-12.8915203676016,-23.4176136803845,-3.00495314641187,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatCan"
"c1_response",160.616727379915,121.28473951602,203.692219902081,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatCan"
"c2_response",147.725207012313,112.990173553003,187.191007540733,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatCan"
"c3_response",134.833686644712,103.138579577356,172.216577230599,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatCan"
"Intercept",7.58875571916959,2.49312097910887,15.7100950937707,997,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatOth"
"Slope",0.386065873544287,-0.680944517889435,1.7081350404309,997,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatOth"
"c1_response",7.97482159271388,2.96937524567151,15.5875089849831,997,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatOth"
"c2_response",8.36088746625816,3.36907915054151,16.7365301034775,997,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatOth"
"c3_response",8.74695333980245,3.45275267580197,17.8912523394537,997,"Southeastern North American Ruderal Forest","tree_20cm_Dens_NatOth"
"Intercept",181.911808102023,138.427780152563,232.11208119513,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Total"
"Slope",-12.4013074420575,-22.4446221902264,-3.07107824111257,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Total"
"c1_response",169.510500659966,131.363758693744,213.29551201429,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Total"
"c2_response",157.109193217908,123.724644533755,196.102535272518,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Total"
"c3_response",144.707885775851,112.778834236805,180.58304616265,998,"Southeastern North American Ruderal Forest","tree_20cm_Dens_Total"
"Intercept",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_Exotic"
"Slope",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_Exotic"
"c1_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_Exotic"
"c2_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_Exotic"
"c3_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_Exotic"
"Intercept",5.72925763091386,3.92759050241036,7.6940699041245,999,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatCan"
"Slope",1.2533780589793,0.647015041308176,1.88254850743895,999,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatCan"
"c1_response",6.98263568989316,5.30130660852327,8.71311589142815,999,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatCan"
"c2_response",8.23601374887246,6.56001659541,9.9254593850616,999,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatCan"
"c3_response",9.48939180785176,7.69362768260085,11.3133270615454,999,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatCan"
"Intercept",0.401745879318717,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatOth"
"Slope",0.0506690938009589,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatOth"
"c1_response",0.452414973119676,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatOth"
"c2_response",0.503084066920635,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatOth"
"c3_response",0.553753160721594,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_BA_NatOth"
"Intercept",6.04644866526507,4.20617428886532,7.89775874697981,998,"Southeastern North American Ruderal Forest","tree_30cm_BA_Total"
"Slope",1.30252530424222,0.672115093278572,1.91948432750783,998,"Southeastern North American Ruderal Forest","tree_30cm_BA_Total"
"c1_response",7.34897396950729,5.70455890986056,8.86960846963525,998,"Southeastern North American Ruderal Forest","tree_30cm_BA_Total"
"c2_response",8.6514992737495,6.97547546825595,10.0835319348129,998,"Southeastern North American Ruderal Forest","tree_30cm_BA_Total"
"c3_response",9.95402457799172,8.08516598098065,11.5072866906308,998,"Southeastern North American Ruderal Forest","tree_30cm_BA_Total"
"Intercept",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Exotic"
"Slope",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Exotic"
"c1_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Exotic"
"c2_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Exotic"
"c3_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Exotic"
"Intercept",61.4175150831787,39.8709036000691,82.8328743928619,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatCan"
"Slope",13.2326322490515,6.28550803064729,20.3823237176943,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatCan"
"c1_response",74.6501473322302,56.9535599971273,92.8691846677814,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatCan"
"c2_response",87.8827795812817,69.9068896193194,104.674881279502,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatCan"
"c3_response",101.115411830333,81.0819900101733,121.360728337688,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatCan"
"Intercept",3.4943779142166,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatOth"
"Slope",0.725829880895323,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatOth"
"c1_response",4.22020779511192,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatOth"
"c2_response",4.94603767600724,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatOth"
"c3_response",5.67186755690257,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_30cm_Dens_NatOth"
"Intercept",64.3474791888256,43.3903542174949,84.1754717528413,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Total"
"Slope",13.9437354107707,7.42966893025281,21.2230788124157,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Total"
"c1_response",78.2912145995963,60.634413862418,94.9392595294529,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Total"
"c2_response",92.234950010367,75.1951518906049,108.003373889547,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Total"
"c3_response",106.178685421138,86.5676578892211,124.295908488651,997,"Southeastern North American Ruderal Forest","tree_30cm_Dens_Total"
"Intercept",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_Exotic"
"Slope",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_Exotic"
"c1_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_Exotic"
"c2_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_Exotic"
"c3_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_Exotic"
"Intercept",10.6269888627425,8.26116862825915,14.8731831672025,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatCan"
"Slope",1.57808936395301,1.00373213796013,2.16168552754111,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatCan"
"c1_response",12.2050782266955,9.85170953377809,16.2720900537536,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatCan"
"c2_response",13.7831675906485,11.5015708422205,17.7983482458472,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatCan"
"c3_response",15.3612569546015,12.8821981166601,19.4383586516774,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatCan"
"Intercept",0.214667883242529,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatOth"
"Slope",0.0326945047336428,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatOth"
"c1_response",0.247362387976171,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatOth"
"c2_response",0.280056892709814,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatOth"
"c3_response",0.312751397443457,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_BA_NatOth"
"Intercept",11.1791345191962,8.7509590362379,15.347452920627,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_Total"
"Slope",1.61121219970818,1.01765390975973,2.18717588864772,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_Total"
"c1_response",12.7903467189044,10.3854175319371,16.8457489478435,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_Total"
"c2_response",14.4015589186126,11.9304538062177,18.5157522709222,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_Total"
"c3_response",16.0127711183208,13.3457526554296,20.2841602049243,998,"Southeastern North American Ruderal Forest","tree_40cm_BA_Total"
"Intercept",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Exotic"
"Slope",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Exotic"
"c1_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Exotic"
"c2_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Exotic"
"c3_response",NA,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Exotic"
"Intercept",49.9973938463649,39.3694919351958,69.6068573671926,1000,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatCan"
"Slope",6.1391331476062,3.05076118986371,9.0352912765542,1000,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatCan"
"c1_response",56.1365269939711,46.6363290489636,75.4392125801878,1000,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatCan"
"c2_response",62.2756601415773,53.3287349600894,80.7173246064048,1000,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatCan"
"c3_response",68.4147932891835,59.5359231190761,86.6170898175152,1000,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatCan"
"Intercept",0.851485546708526,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatOth"
"Slope",0.202707718712016,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatOth"
"c1_response",1.05419326542054,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatOth"
"c2_response",1.25690098413256,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatOth"
"c3_response",1.45960870284457,NA,NA,NA,"Southeastern North American Ruderal Forest","tree_40cm_Dens_NatOth"
"Intercept",51.8620321803723,40.3389764734081,71.1416891734708,999,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Total"
"Slope",6.34613553445043,3.55525152443135,9.55362694661701,999,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Total"
"c1_response",58.2081677148228,48.2556775976332,76.7553827473674,999,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Total"
"c2_response",64.5543032492732,55.1901004600094,82.841558600863,999,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Total"
"c3_response",70.9004387837236,61.0766238229226,89.3449401656573,999,"Southeastern North American Ruderal Forest","tree_40cm_Dens_Total"
"Intercept",-0.00316075043232182,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_BA_Exotic"
"Slope",0.017158705514817,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_BA_Exotic"
"c1_response",0.0139979550824952,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_BA_Exotic"
"c2_response",0.0311566605973123,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_BA_Exotic"
"c3_response",0.0483153661121293,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_BA_Exotic"
"Intercept",30.2235407690349,26.7343347605184,34.3183258583268,1000,"Southeastern North American Ruderal Forest","Tree_BA_NatCan"
"Slope",1.96297084502242,1.37312578902322,2.59880321599954,1000,"Southeastern North American Ruderal Forest","Tree_BA_NatCan"
"c1_response",32.1865116140573,28.8565136489045,36.3204300419494,1000,"Southeastern North American Ruderal Forest","Tree_BA_NatCan"
"c2_response",34.1494824590798,30.8131901293154,38.3620131526055,1000,"Southeastern North American Ruderal Forest","Tree_BA_NatCan"
"c3_response",36.1124533041022,32.6584259571418,40.4644800759914,1000,"Southeastern North American Ruderal Forest","Tree_BA_NatCan"
"Intercept",2.70946890436428,1.12508089567979,4.64857847058304,998,"Southeastern North American Ruderal Forest","Tree_BA_NatOth"
"Slope",0.166415872813334,0.0949365984188755,0.265722708596633,998,"Southeastern North American Ruderal Forest","Tree_BA_NatOth"
"c1_response",2.87588477717762,1.23693827150972,4.82216092267529,998,"Southeastern North American Ruderal Forest","Tree_BA_NatOth"
"c2_response",3.04230064999095,1.35869679716458,5.05119985125324,998,"Southeastern North American Ruderal Forest","Tree_BA_NatOth"
"c3_response",3.20871652280429,1.46275247664796,5.29300524134419,998,"Southeastern North American Ruderal Forest","Tree_BA_NatOth"
"Intercept",32.8809479754526,30.0104520889489,36.2291008888704,998,"Southeastern North American Ruderal Forest","Tree_BA_Total"
"Slope",2.14007145586195,1.58472975033082,2.71565555607421,998,"Southeastern North American Ruderal Forest","Tree_BA_Total"
"c1_response",35.0210194313145,32.3496403904551,38.1218712283232,998,"Southeastern North American Ruderal Forest","Tree_BA_Total"
"c2_response",37.1610908871765,34.6177452180398,40.332499923319,998,"Southeastern North American Ruderal Forest","Tree_BA_Total"
"c3_response",39.3011623430384,36.7197785038895,42.5617880174737,998,"Southeastern North American Ruderal Forest","Tree_BA_Total"
"Intercept",0.32998505920808,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_Dens_Exotic"
"Slope",0.828999505236005,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_Dens_Exotic"
"c1_response",1.15898456444409,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_Dens_Exotic"
"c2_response",1.98798406968009,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_Dens_Exotic"
"c3_response",2.8169835749161,NA,NA,NA,"Southeastern North American Ruderal Forest","Tree_Dens_Exotic"
"Intercept",573.918082917912,489.213669252266,664.788176503655,1000,"Southeastern North American Ruderal Forest","Tree_Dens_NatCan"
"Slope",-15.9122564870378,-27.3828088449631,-4.6107527935744,1000,"Southeastern North American Ruderal Forest","Tree_Dens_NatCan"
"c1_response",558.005826430874,477.267918205179,645.335950529319,1000,"Southeastern North American Ruderal Forest","Tree_Dens_NatCan"
"c2_response",542.093569943837,463.606121238789,624.940491136759,1000,"Southeastern North American Ruderal Forest","Tree_Dens_NatCan"
"c3_response",526.181313456799,449.434635629487,603.773290169659,1000,"Southeastern North American Ruderal Forest","Tree_Dens_NatCan"
"Intercept",130.086260317553,51.8900863201473,209.044532232892,996,"Southeastern North American Ruderal Forest","Tree_Dens_NatOth"
"Slope",4.95793864577225,2.06227722809088,8.27660092906341,996,"Southeastern North American Ruderal Forest","Tree_Dens_NatOth"
"c1_response",135.044198963325,55.5326600034041,215.909668284632,996,"Southeastern North American Ruderal Forest","Tree_Dens_NatOth"
"c2_response",140.002137609098,58.8831940385892,221.912025629154,996,"Southeastern North American Ruderal Forest","Tree_Dens_NatOth"
"c3_response",144.96007625487,62.7298386180879,228.376907859794,996,"Southeastern North American Ruderal Forest","Tree_Dens_NatOth"
"Intercept",695.493815290321,612.848067494508,765.830897162531,1000,"Southeastern North American Ruderal Forest","Tree_Dens_Total"
"Slope",-10.3182917262639,-22.5096957849767,2.42179939025233,1000,"Southeastern North American Ruderal Forest","Tree_Dens_Total"
"c1_response",685.175523564057,608.807485908381,747.207589195838,1000,"Southeastern North American Ruderal Forest","Tree_Dens_Total"
"c2_response",674.857231837794,602.677834076834,735.502514206726,1000,"Southeastern North American Ruderal Forest","Tree_Dens_Total"
"c3_response",664.53894011153,595.405889350567,728.858711365479,1000,"Southeastern North American Ruderal Forest","Tree_Dens_Total"
"Intercept",0.718245013181793,0.654302114416861,0.790957821117822,997,"Southern & South-Central Oak - Pine Forest & Woodland","Hor_sap"
"Slope",-0.00773915919615404,-0.0237778225988703,0.00632867352874901,997,"Southern & South-Central Oak - Pine Forest & Woodland","Hor_sap"
"c1_response",0.710505853985638,0.648940551516768,0.777186478651487,997,"Southern & South-Central Oak - Pine Forest & Woodland","Hor_sap"
